Zipcode,admin_name1,Lat,Long,accuracy
144203,Punjab,31.6874,75.742,
144204,Punjab,31.6919,75.6347,4
144205,Punjab,31.6874,75.742,
144206,Punjab,31.6874,75.742,
144207,Punjab,31.7325,75.7506,4
144208,Punjab,31.6378,75.8408,4
144209,Punjab,31.6874,75.742,
144214,Punjab,31.7974,75.7566,
144216,Punjab,31.7974,75.7566,
144218,Punjab,31.7974,75.7566,
144221,Punjab,31.9756,75.7578,4
144222,Punjab,31.9494,75.7989,4
144223,Punjab,31.9625,75.7783,
144301,Punjab,31.4328,75.6508,4
144303,Punjab,31.4328,75.6508,
144304,Punjab,31.4328,75.6508,
144305,Punjab,31.4328,75.6508,
144401,Punjab,31.2178,75.7694,4
144402,Punjab,31.2178,75.7694,
144403,Punjab,31.2178,75.7694,
144404,Punjab,31.2178,75.7694,
144405,Punjab,31.2178,75.7694,
144406,Punjab,31.2178,75.7694,
144407,Punjab,31.2178,75.7694,
144408,Punjab,31.2178,75.7694,
144410,Punjab,31.0292,75.7842,4
144415,Punjab,30.6328,76.0147,4
144417,Punjab,30.9262,76.133,
144418,Punjab,31.1167,76.6,4
144419,Punjab,30.9262,76.133,
144421,Punjab,30.9991,76.0421,
144422,Punjab,30.9991,76.0421,
144502,Punjab,31.1869,75.9922,
144503,Punjab,31.1869,75.9922,
144505,Punjab,31.1869,75.9922,4
144506,Punjab,31.1869,75.9922,
144508,Punjab,31.1869,75.9922,
144509,Punjab,31.1869,75.9922,
144510,Punjab,31.0667,76.1667,
144511,Punjab,31.0667,76.1667,
144512,Punjab,31.0667,76.1667,
144514,Punjab,31.0667,76.1667,
144515,Punjab,31.0833,76.2167,4
144516,Punjab,31.0667,76.1667,
144517,Punjab,31.05,76.1167,4
144518,Punjab,31.0667,76.1667,
144521,Punjab,31.1676,76.1189,
144522,Punjab,31.1676,76.1189,
144524,Punjab,31.1676,76.1189,
144525,Punjab,31.1676,76.1189,
144526,Punjab,31.1676,76.1189,
144528,Punjab,31.1676,76.1189,
144529,Punjab,31.1676,76.1189,
144530,Punjab,31.35,76.15,4
144532,Punjab,31.35,76.15,
144601,Punjab,31.3794,75.3847,4
144606,Punjab,31.3794,75.3847,
144619,Punjab,31.3794,75.3847,
144623,Punjab,31.3794,75.3847,
144624,Punjab,30.3747,76.1486,
144626,Punjab,31.3794,75.3847,
144628,Punjab,31.3794,75.3847,
144629,Punjab,31.3794,75.3847,
144631,Punjab,31.3794,75.3847,
144632,Punjab,31.3794,75.3847,
144633,Punjab,31.3794,75.3847,
144701,Punjab,31.3654,75.7531,
144703,Punjab,31.3654,75.7531,
144801,Punjab,31.44,75.4997,
144802,Punjab,31.4785,75.4249,
144803,Punjab,31.4785,75.4249,
144804,Punjab,31.5169,75.35,4
144806,Punjab,31.4785,75.4249,
145001,Punjab,32.2833,75.65,4
145002,Punjab,32.2833,75.65,
145021,Punjab,32.2556,75.3778,
145022,Punjab,32.45,75.8833,4
145024,Punjab,32.3667,75.6,4
145025,Punjab,31.95,74.65,4
145026,Punjab,32.2556,75.3778,
145027,Punjab,32.2556,75.3778,
146001,Punjab,31.5322,75.9172,4
146021,Punjab,31.5322,75.9172,
146022,Punjab,31.5322,75.9172,
146023,Punjab,31.5322,75.9172,
146101,Punjab,31.5322,75.9172,
146102,Punjab,31.5322,75.9172,
146105,Punjab,31.5322,75.9172,
146106,Punjab,31.5322,75.9172,
146107,Punjab,31.5322,75.9172,
146108,Punjab,31.5322,75.9172,
146109,Punjab,31.5322,75.9172,
146111,Punjab,31.5322,75.9172,
146112,Punjab,31.5322,75.9172,
146114,Punjab,31.5322,75.9172,
146115,Punjab,31.5322,75.9172,
147001,Punjab,30.3267,76.4003,
147002,Punjab,30.3267,76.4003,
147021,Punjab,30.3267,76.4003,
147101,Punjab,30.1583,76.1931,4
147102,Punjab,30.2304,76.3242,
147103,Punjab,30.3025,76.4553,4
147104,Punjab,30.2304,76.3242,
147105,Punjab,30.2304,76.3242,
147201,Punjab,30.3747,76.1486,4
147203,Punjab,30.6081,76.2303,4
147205,Punjab,30.4914,76.1894,
147301,Punjab,30.3541,76.2855,
148001,Punjab,30.2333,75.8333,4
148004,Punjab,30.2333,75.8333,
148005,Punjab,30.2333,75.8333,
148006,Punjab,30.2333,75.8333,
148007,Punjab,30.2333,75.8333,
148008,Punjab,30.2333,75.8333,
148009,Punjab,30.2333,75.8333,
148020,Punjab,30.3667,75.8667,
148021,Punjab,30.3667,75.8667,
148022,Punjab,30.3667,75.8667,
148023,Punjab,30.3667,75.8667,
148024,Punjab,30.3667,75.8667,4
148027,Punjab,30.3667,75.8667,
148029,Punjab,30.3667,75.8667,
148031,Punjab,29.9417,75.9333,
148032,Punjab,29.9417,75.9333,
148033,Punjab,29.8167,75.8833,4
148034,Punjab,29.9417,75.9333,
148035,Punjab,30.0667,75.9833,4
148036,Punjab,29.9417,75.9333,
148038,Punjab,29.9417,75.9333,
148039,Punjab,29.9417,75.9333,
148040,Punjab,30.0333,75.3,
148043,Punjab,30.0333,75.3,
148045,Punjab,30.0333,75.3,
148046,Punjab,30.0333,75.3,
148047,Punjab,30.0333,75.3,
148048,Punjab,30.0333,75.3,
148049,Punjab,30.0333,75.3,4
148050,Punjab,30.1033,75.7733,
148051,Punjab,30.1033,75.7733,
148101,Punjab,30.3833,75.55,4
148104,Punjab,30.3278,75.5444,
148105,Punjab,30.2833,75.5833,4
148106,Punjab,30.3278,75.5444,
148107,Punjab,30.3167,75.5,4
148108,Punjab,30.3278,75.5444,
148109,Punjab,30.3278,75.5444,
148117,Punjab,30.3278,75.5444,
151001,Punjab,30.1667,75.1881,
151002,Punjab,30.1667,75.1881,
151102,Punjab,30.3167,75.0833,4
151103,Punjab,30.2611,75.1722,
151104,Punjab,30.3167,75.2333,4
151107,Punjab,30.15,75.2,4
151108,Punjab,30.2611,75.1722,
151202,Punjab,30.6167,74.9167,
151203,Punjab,30.6167,74.9167,
151204,Punjab,30.6167,74.9167,
151207,Punjab,30.6167,74.9167,4
151208,Punjab,30.6167,74.9167,
151209,Punjab,30.6167,74.9167,
151210,Punjab,30.6167,74.9167,
151301,Punjab,30.1667,75.1881,
151302,Punjab,30.1667,75.1881,
151401,Punjab,30.1667,75.1881,
151501,Punjab,29.9222,75.2944,
151505,Punjab,29.9833,75.3833,4
151506,Punjab,29.9222,75.2944,
151507,Punjab,29.7,75.25,4
151509,Punjab,30.0833,75.25,4
152001,Punjab,30.9167,74.6,
152003,Punjab,30.9167,74.6,4
152005,Punjab,30.9167,74.6,
152021,Punjab,31.0483,74.8161,4
152023,Punjab,30.8667,74.4167,4
152024,Punjab,30.6167,74.25,4
152025,Punjab,30.8439,74.4943,
152026,Punjab,30.8439,74.4943,
152031,Punjab,30.4167,74.5167,
152032,Punjab,30.4167,74.5167,4
152033,Punjab,30.4167,74.5167,
152101,Punjab,30.2125,74.2417,
152102,Punjab,30.2125,74.2417,
152103,Punjab,30.2125,74.2417,
152107,Punjab,30.2125,74.2417,
152112,Punjab,30.1083,74.4,
152113,Punjab,30.0667,74.6167,4
152114,Punjab,30.1083,74.4,
152116,Punjab,30.15,74.1833,4
152117,Punjab,30.1083,74.4,
152120,Punjab,30.3167,74.0833,
152121,Punjab,30.3167,74.0833,
152122,Punjab,30.2333,74.1333,4
152123,Punjab,30.4,74.0333,
152125,Punjab,30.3167,74.0833,
152126,Punjab,30.3167,74.0833,
152127,Punjab,30.3167,74.0833,
152128,Punjab,30.3167,74.0833,
152129,Punjab,30.3167,74.0833,
152130,Punjab,30.2125,74.2417,
152131,Punjab,30.2125,74.2417,
152132,Punjab,30.2125,74.2417,
160001,Chandigarh,30.7372,76.7872,
160002,Chandigarh,30.7372,76.7872,
160003,Chandigarh,30.7372,76.7872,
160008,Chandigarh,30.7372,76.7872,
160009,Chandigarh,30.7372,76.7872,
160010,Chandigarh,30.7372,76.7872,
160011,Chandigarh,30.7372,76.7872,
160012,Chandigarh,30.7372,76.7872,
160014,Chandigarh,30.7372,76.7872,
160016,Chandigarh,30.7372,76.7872,
160017,Chandigarh,30.7372,76.7872,4
160018,Chandigarh,30.7372,76.7872,
160019,Chandigarh,30.7372,76.7872,
160020,Chandigarh,30.7372,76.7872,
160022,Chandigarh,30.7372,76.7872,
160023,Chandigarh,30.7372,76.7872,
160026,Chandigarh,30.7372,76.7872,
160031,Chandigarh,30.7372,76.7872,
160036,Chandigarh,30.7372,76.7872,
160055,Chandigarh,30.7372,76.7872,
160059,Chandigarh,30.7372,76.7872,
160061,Chandigarh,30.7372,76.7872,
160101,Chandigarh,30.7372,76.7872,
160106,Chandigarh,30.7372,76.7872,
171001,Himachal Pradesh,31.1167,77.175,
171002,Himachal Pradesh,31.1167,77.175,
171003,Himachal Pradesh,31.1167,77.175,
171004,Himachal Pradesh,31.1167,77.175,
171006,Himachal Pradesh,31.1167,77.175,
171007,Himachal Pradesh,31.1333,77.2333,4
171008,Himachal Pradesh,31.1,77.1167,4
171009,Himachal Pradesh,31.1167,77.175,
171010,Himachal Pradesh,31.9667,76.85,
171011,Himachal Pradesh,31.9667,76.85,
171012,Himachal Pradesh,31.9667,76.85,
171013,Himachal Pradesh,31.9667,76.85,
171016,Himachal Pradesh,31.9667,76.85,
171017,Himachal Pradesh,31.9667,76.85,4
171020,Himachal Pradesh,31.4,77.0667,
171101,Himachal Pradesh,31.2545,77.3758,
171102,Himachal Pradesh,31.2545,77.3758,
171103,Himachal Pradesh,31.2545,77.3758,
171108,Himachal Pradesh,31.2545,77.3758,
171201,Himachal Pradesh,31.1167,77.35,4
171202,Himachal Pradesh,31.1167,77.5333,4
171203,Himachal Pradesh,31.1417,77.575,
171204,Himachal Pradesh,31.1417,77.575,
171205,Himachal Pradesh,31.1167,77.6667,4
171206,Himachal Pradesh,31.1417,77.575,
171207,Himachal Pradesh,31.2167,77.75,4
171208,Himachal Pradesh,31.1417,77.575,
171209,Himachal Pradesh,31.1417,77.575,
171210,Himachal Pradesh,31.2167,77.4778,
171211,Himachal Pradesh,31.2167,77.4778,
171212,Himachal Pradesh,31.2167,77.4167,4
171213,Himachal Pradesh,31.2667,77.45,4
171214,Himachal Pradesh,31.2167,77.4778,
171215,Himachal Pradesh,31.2167,77.4778,
171216,Himachal Pradesh,31.2167,77.4778,
171217,Himachal Pradesh,31.2167,77.4778,
171218,Himachal Pradesh,31.1667,77.5667,4
171219,Himachal Pradesh,31.2167,77.4778,
171302,Himachal Pradesh,31.3833,77.2,
171303,Himachal Pradesh,31.3833,77.2,
171304,Himachal Pradesh,31.3833,77.2,4
171305,Himachal Pradesh,31.3833,77.2,
171306,Himachal Pradesh,31.3833,77.2,
172002,Himachal Pradesh,31.3944,77.5056,
172021,Himachal Pradesh,31.4083,77.425,
172022,Himachal Pradesh,31.4083,77.425,
172023,Himachal Pradesh,31.4083,77.425,
172024,Himachal Pradesh,31.4083,77.425,
172025,Himachal Pradesh,31.3833,77.4333,4
172026,Himachal Pradesh,31.4333,77.4167,4
172027,Himachal Pradesh,31.4083,77.425,
172030,Himachal Pradesh,31.3667,77.6667,
172032,Himachal Pradesh,31.3667,77.6667,
172033,Himachal Pradesh,31.3667,77.6667,
172035,Himachal Pradesh,31.3667,77.6667,4
172036,Himachal Pradesh,31.3667,77.6667,
172101,Himachal Pradesh,31.2489,77.0944,4
172102,Himachal Pradesh,31.3996,77.8648,
172103,Himachal Pradesh,31.3996,77.8648,
172104,Himachal Pradesh,31.3996,77.8648,
172105,Himachal Pradesh,31.3996,77.8648,
172106,Himachal Pradesh,31.4167,78.25,4
172107,Himachal Pradesh,31.3996,77.8648,
172108,Himachal Pradesh,31.5333,78.25,4
172109,Himachal Pradesh,31.3996,77.8648,
172110,Himachal Pradesh,32.0833,78.3833,
172111,Himachal Pradesh,32.0833,78.3833,
172112,Himachal Pradesh,32.0833,78.3833,
172113,Himachal Pradesh,32.0833,78.3833,4
172114,Himachal Pradesh,32.0833,78.3833,
173001,Himachal Pradesh,30.55,77.3,
173002,Himachal Pradesh,30.55,77.3,4
173003,Himachal Pradesh,30.55,77.3,
173004,Himachal Pradesh,30.55,77.3,
173020,Himachal Pradesh,30.5944,77.4111,
173021,Himachal Pradesh,30.5944,77.4111,
173022,Himachal Pradesh,30.6167,77.4333,4
173023,Himachal Pradesh,30.5944,77.4111,
173024,Himachal Pradesh,30.7167,77.1833,4
173025,Himachal Pradesh,30.45,77.6167,4
173026,Himachal Pradesh,30.5944,77.4111,
173027,Himachal Pradesh,30.5944,77.4111,
173028,Himachal Pradesh,30.5944,77.4111,
173029,Himachal Pradesh,30.5944,77.4111,
173101,Himachal Pradesh,30.85,77.3,4
173102,Himachal Pradesh,30.85,77.3,
173103,Himachal Pradesh,30.85,77.3,
173104,Himachal Pradesh,30.85,77.3,
173201,Himachal Pradesh,31.0069,76.9749,
173202,Himachal Pradesh,31.0069,76.9749,
173203,Himachal Pradesh,31.0069,76.9749,
173204,Himachal Pradesh,30.8989,76.9647,4
173206,Himachal Pradesh,30.9719,76.9933,4
173208,Himachal Pradesh,31.15,76.9667,
173209,Himachal Pradesh,31.0069,76.9749,
173210,Himachal Pradesh,30.8833,77.05,4
173211,Himachal Pradesh,30.9833,77.13,
173212,Himachal Pradesh,30.9833,77.13,
173213,Himachal Pradesh,30.9833,77.13,
173214,Himachal Pradesh,30.9833,77.13,
173215,Himachal Pradesh,30.9833,77.1167,4
173216,Himachal Pradesh,31.0167,77.1833,4
173217,Himachal Pradesh,30.9833,77.1833,4
173218,Himachal Pradesh,30.9833,77.13,
173219,Himachal Pradesh,31.05,77.1167,4
173220,Himachal Pradesh,31.2042,77.0581,
173221,Himachal Pradesh,31.2042,77.0581,
173222,Himachal Pradesh,31.2042,77.0581,
173223,Himachal Pradesh,31.2042,77.0581,
173224,Himachal Pradesh,31.2042,77.0581,
173225,Himachal Pradesh,31.2042,77.0581,4
173227,Himachal Pradesh,31.2042,77.0581,
173228,Himachal Pradesh,31.2042,77.0581,
173230,Himachal Pradesh,31.0157,77.0703,
174001,Himachal Pradesh,31.3083,76.4542,
174004,Himachal Pradesh,31.3083,76.4542,
174010,Himachal Pradesh,31.3083,76.4542,
174011,Himachal Pradesh,31.3083,76.4542,
174012,Himachal Pradesh,31.3083,76.4542,
174021,Himachal Pradesh,31.3083,76.4542,
174022,Himachal Pradesh,31.3083,76.4542,
174027,Himachal Pradesh,31.3083,76.4542,
174028,Himachal Pradesh,31.3083,76.4542,
174029,Himachal Pradesh,31.3083,76.4542,
174030,Himachal Pradesh,31.3083,76.4542,
174031,Himachal Pradesh,31.3083,76.4542,
174032,Himachal Pradesh,31.3083,76.4542,
174033,Himachal Pradesh,31.3083,76.4542,
174034,Himachal Pradesh,31.3083,76.4542,
174035,Himachal Pradesh,31.3083,76.4542,
174101,Himachal Pradesh,31.05,76.7167,4
174102,Himachal Pradesh,31.05,76.7167,
174103,Himachal Pradesh,31.05,76.7167,
174201,Himachal Pradesh,31.3833,76.45,4
174301,Himachal Pradesh,31.3667,76.3167,4
174302,Himachal Pradesh,31.4,76.325,
174303,Himachal Pradesh,31.4,76.325,
174304,Himachal Pradesh,31.4,76.325,
174305,Himachal Pradesh,31.4,76.325,
174306,Himachal Pradesh,31.4333,76.3333,4
174307,Himachal Pradesh,31.4,76.325,
174308,Himachal Pradesh,31.4,76.325,
174309,Himachal Pradesh,31.4,76.325,
174310,Himachal Pradesh,31.4,76.325,
174311,Himachal Pradesh,31.4,76.325,
174312,Himachal Pradesh,31.4,76.325,
174313,Himachal Pradesh,31.4,76.325,
174315,Himachal Pradesh,31.4,76.325,
174402,Himachal Pradesh,31.3083,76.4542,
174403,Himachal Pradesh,31.3083,76.4542,
174404,Himachal Pradesh,31.3083,76.4542,
174405,Himachal Pradesh,31.3083,76.4542,
175001,Himachal Pradesh,31.5958,77.0458,
175004,Himachal Pradesh,31.5958,77.0458,
175005,Himachal Pradesh,31.5958,77.0458,
175006,Himachal Pradesh,31.5958,77.0458,
175007,Himachal Pradesh,31.5958,77.0458,
175021,Himachal Pradesh,31.5958,77.0458,
175022,Himachal Pradesh,31.5958,77.0458,
175024,Himachal Pradesh,31.5958,77.0458,
175025,Himachal Pradesh,31.5958,77.0458,
175026,Himachal Pradesh,31.5958,77.0458,
175027,Himachal Pradesh,31.5958,77.0458,
175028,Himachal Pradesh,31.5958,77.0458,
175029,Himachal Pradesh,31.5958,77.0458,
175030,Himachal Pradesh,31.4333,76.8167,4
175031,Himachal Pradesh,31.725,76.7833,
175032,Himachal Pradesh,32.0167,76.75,4
175033,Himachal Pradesh,31.725,76.7833,
175034,Himachal Pradesh,31.725,76.7833,
175035,Himachal Pradesh,31.725,76.7833,
175036,Himachal Pradesh,31.725,76.7833,
175037,Himachal Pradesh,31.725,76.7833,
175038,Himachal Pradesh,31.725,76.7833,
175039,Himachal Pradesh,31.725,76.7833,
175040,Himachal Pradesh,31.4667,77.3083,
175042,Himachal Pradesh,31.45,77.6333,4
175043,Himachal Pradesh,31.4667,77.3083,
175044,Himachal Pradesh,31.4833,76.9833,4
175045,Himachal Pradesh,31.4667,77.3083,
175047,Himachal Pradesh,31.4667,77.3083,
175048,Himachal Pradesh,31.4667,77.3083,
175049,Himachal Pradesh,31.4667,77.3083,
175050,Himachal Pradesh,31.5958,77.0458,
175051,Himachal Pradesh,31.5958,77.0458,
175052,Himachal Pradesh,31.5958,77.0458,
175101,Himachal Pradesh,31.9593,77.1741,
175109,Himachal Pradesh,31.9593,77.1741,
175121,Himachal Pradesh,31.7875,77.1875,
175122,Himachal Pradesh,31.7167,77.2167,4
175123,Himachal Pradesh,31.6333,77.35,4
175124,Himachal Pradesh,31.6833,77.05,4
175127,Himachal Pradesh,31.7875,77.1875,
175128,Himachal Pradesh,31.7875,77.1875,
175129,Himachal Pradesh,32.1167,77.1333,4
175130,Himachal Pradesh,32.1167,77.1667,4
175131,Himachal Pradesh,32.2667,77.1667,4
175132,Himachal Pradesh,31.9958,77.2,
175133,Himachal Pradesh,31.9958,77.2,
175134,Himachal Pradesh,31.75,77.3167,4
175135,Himachal Pradesh,31.85,77.15,4
175136,Himachal Pradesh,32,76.1667,
175137,Himachal Pradesh,31.9958,77.2,
175138,Himachal Pradesh,31.9958,77.2,
175140,Himachal Pradesh,32.5,77.0167,4
175141,Himachal Pradesh,32.5,77.0167,
175142,Himachal Pradesh,32.5,77.0167,
176001,Himachal Pradesh,32.0537,76.2852,
176002,Himachal Pradesh,32.0537,76.2852,
176022,Himachal Pradesh,32.075,76.0917,
176023,Himachal Pradesh,32.15,76.0167,4
176024,Himachal Pradesh,32.075,76.0917,
176025,Himachal Pradesh,32.075,76.0917,
176026,Himachal Pradesh,32.075,76.0917,
176027,Himachal Pradesh,32.075,76.0917,
176028,Himachal Pradesh,32,76.1667,4
176029,Himachal Pradesh,32.075,76.0917,
176030,Himachal Pradesh,31.975,76.2833,
176031,Himachal Pradesh,31.8833,76.3167,4
176032,Himachal Pradesh,31.975,76.2833,
176034,Himachal Pradesh,31.975,76.2833,
176035,Himachal Pradesh,31.975,76.2833,
176036,Himachal Pradesh,31.975,76.2833,
176038,Himachal Pradesh,32.0667,76.25,4
176039,Himachal Pradesh,31.975,76.2833,
176042,Himachal Pradesh,32.0537,76.2852,
176043,Himachal Pradesh,32.0537,76.2852,
176044,Himachal Pradesh,32.0537,76.2852,
176046,Himachal Pradesh,32.0537,76.2852,
176047,Himachal Pradesh,32.0537,76.2852,
176048,Himachal Pradesh,32.0537,76.2852,
176049,Himachal Pradesh,32.0537,76.2852,
176050,Himachal Pradesh,32.1333,76.4,4
176051,Himachal Pradesh,32.1167,76.1667,
176052,Himachal Pradesh,32.1167,76.1667,
176053,Himachal Pradesh,32.1,75.9333,4
176054,Himachal Pradesh,32.1167,76.1667,
176055,Himachal Pradesh,32.1167,76.1667,
176057,Himachal Pradesh,32.1167,76.1667,
176058,Himachal Pradesh,32.1167,76.1667,
176059,Himachal Pradesh,32.1167,76.1667,
176060,Himachal Pradesh,32.1167,76.5333,
176061,Himachal Pradesh,32.1167,76.5333,
176062,Himachal Pradesh,32.1167,76.5333,4
176063,Himachal Pradesh,32.1167,76.5333,
176064,Himachal Pradesh,32.1167,76.5333,
176065,Himachal Pradesh,32.1167,76.5333,
176074,Himachal Pradesh,32.0537,76.2852,
176075,Himachal Pradesh,32.0537,76.2852,
176076,Himachal Pradesh,32.0537,76.2852,
176081,Himachal Pradesh,32.05,76.4833,
176083,Himachal Pradesh,32.05,76.4833,4
176084,Himachal Pradesh,32.05,76.4833,
176086,Himachal Pradesh,32.05,76.4833,
176087,Himachal Pradesh,32.05,76.4833,
176088,Himachal Pradesh,32.05,76.4833,
176089,Himachal Pradesh,32.05,76.4833,
176090,Himachal Pradesh,31.9833,76.4667,
176091,Himachal Pradesh,31.9833,76.4667,
176092,Himachal Pradesh,31.9833,76.4667,4
176093,Himachal Pradesh,31.9833,76.4667,
176094,Himachal Pradesh,31.9833,76.4667,
176095,Himachal Pradesh,31.9833,76.4667,
176096,Himachal Pradesh,31.9833,76.4667,
176101,Himachal Pradesh,31.9083,76.6333,
176102,Himachal Pradesh,31.9083,76.6333,
176103,Himachal Pradesh,31.9083,76.6333,
176107,Himachal Pradesh,31.9083,76.6333,
176108,Himachal Pradesh,31.9083,76.6333,
176110,Himachal Pradesh,31.8333,76.5,4
176111,Himachal Pradesh,31.8333,76.5,
176115,Himachal Pradesh,31.8333,76.5,
176120,Himachal Pradesh,31.9833,76.7667,4
176121,Himachal Pradesh,31.9833,76.7667,
176122,Himachal Pradesh,31.9833,76.7667,
176123,Himachal Pradesh,31.9833,76.7667,
176125,Himachal Pradesh,31.9833,76.7667,
176126,Himachal Pradesh,31.9833,76.7667,
176127,Himachal Pradesh,31.9833,76.7667,
176128,Himachal Pradesh,31.9833,76.7667,
176139,Himachal Pradesh,31.9083,76.6333,
176201,Himachal Pradesh,32.225,76,
176202,Himachal Pradesh,32.225,76,
176203,Himachal Pradesh,32.225,76,
176204,Himachal Pradesh,32.2333,75.8167,4
176206,Himachal Pradesh,32.2167,76.1833,4
176207,Himachal Pradesh,32.225,76,
176208,Himachal Pradesh,32.225,76,
176209,Himachal Pradesh,32.225,76,
176210,Himachal Pradesh,32.225,76,
176211,Himachal Pradesh,32.225,76,
176212,Himachal Pradesh,32.225,76,
176213,Himachal Pradesh,32.225,76,
176214,Himachal Pradesh,32.225,76,
176215,Himachal Pradesh,32.225,76,
176216,Himachal Pradesh,32.225,76,
176217,Himachal Pradesh,32.225,76,
176218,Himachal Pradesh,32.225,76,
176219,Himachal Pradesh,32.225,76,
176220,Himachal Pradesh,32.225,76,
176221,Himachal Pradesh,32.225,76,
176222,Himachal Pradesh,32.225,76,
176223,Himachal Pradesh,32.225,76,
176225,Himachal Pradesh,32.225,76,
176301,Himachal Pradesh,32.5333,75.9833,
176302,Himachal Pradesh,32.5333,75.9833,
176304,Himachal Pradesh,32.5333,75.9833,4
176305,Himachal Pradesh,32.5333,75.9833,
176306,Himachal Pradesh,32.5333,75.9833,
176310,Himachal Pradesh,32.5333,75.9833,
176311,Himachal Pradesh,32.5333,75.9833,
176313,Himachal Pradesh,32.5333,75.9833,
176316,Himachal Pradesh,32.5333,75.9833,
176318,Himachal Pradesh,32.5333,75.9833,
176319,Himachal Pradesh,32.5333,75.9833,
176320,Himachal Pradesh,32.5333,75.9833,
176321,Himachal Pradesh,32.5333,75.9833,
176322,Himachal Pradesh,32.5333,75.9833,
176323,Himachal Pradesh,32.5333,75.9833,
176324,Himachal Pradesh,32.5333,75.9833,
176325,Himachal Pradesh,32.5333,75.9833,
176401,Himachal Pradesh,32.0917,76.2726,
176402,Himachal Pradesh,32.0917,76.2726,
176403,Himachal Pradesh,32.0917,76.2726,
176404,Himachal Pradesh,32.0917,76.2726,
176501,Himachal Pradesh,32.0917,76.2726,
176601,Himachal Pradesh,32.0917,76.2726,
176626,Himachal Pradesh,32.0917,76.2726,
177001,Himachal Pradesh,31.4963,76.5954,
177005,Himachal Pradesh,31.4963,76.5954,
177006,Himachal Pradesh,31.4963,76.5954,
177007,Himachal Pradesh,31.4963,76.5954,
177021,Himachal Pradesh,31.4963,76.5954,
177022,Himachal Pradesh,31.4963,76.5954,
177023,Himachal Pradesh,31.4963,76.5954,
177025,Himachal Pradesh,31.4963,76.5954,
177026,Himachal Pradesh,31.4963,76.5954,
177027,Himachal Pradesh,31.4963,76.5954,
177028,Himachal Pradesh,31.4963,76.5954,
177029,Himachal Pradesh,31.4963,76.5954,
177030,Himachal Pradesh,31.6333,76.3833,
177031,Himachal Pradesh,31.4833,76.4167,4
177032,Himachal Pradesh,31.6333,76.3833,
177033,Himachal Pradesh,31.7833,76.35,4
177034,Himachal Pradesh,31.6333,76.3833,
